elapsed,lag
173.35,6000
173.51,6000
173.66,6000
173.82,6000
173.98,6000
174.13,6000
174.29,6000
174.44,8000
174.59,8000
174.76,8000
174.92,8000
175.08,8000
175.23,8000
175.39,10000
175.54,0
175.69,0
175.84,0
175.99,0
176.14,0
176.29,0
176.46,2000
176.61,2000
176.76,2000
176.92,2000
177.07,2000
177.23,2000
177.39,4000
177.55,4000
177.70,4000
177.85,4000
178.01,4000
178.16,4000
178.31,4000
178.46,6000
178.61,6000
178.76,6000
178.91,6000
179.06,6000
179.20,6000
179.37,8000
179.51,8000
179.67,8000
179.82,8000
179.98,8000
180.13,8000
180.27,8000
180.42,10000
180.57,0
180.73,0
180.87,0
181.02,0
181.17,0
181.32,0
181.46,2000
181.61,2000
181.77,2000
181.92,2000
182.08,2000
182.23,2000
182.38,4000
182.54,4000
182.69,4000
182.85,4000
183.00,4000
183.15,4000
183.31,4000
183.46,6000
183.61,6000
183.77,6000
183.93,6000
184.09,6000
184.25,6000
184.40,8000
184.55,8000
184.72,8000
184.88,8000
185.04,8000
185.20,8000
185.36,10000
185.51,0
