elapsed,lag
130.60,50000
130.76,0
130.92,0
131.08,10000
131.23,10000
131.39,10000
131.55,10000
131.72,10000
131.88,10000
132.03,20000
132.18,20000
132.34,20000
132.50,20000
132.67,20000
132.82,20000
132.97,20000
133.12,30000
133.28,30000
133.43,30000
133.58,30000
133.74,30000
133.91,30000
134.06,40000
134.21,40000
134.37,40000
134.52,40000
134.69,40000
134.84,40000
134.99,46000
135.14,50000
135.31,50000
135.46,50000
135.62,50000
135.77,0
135.92,0
136.07,10000
136.22,10000
136.37,10000
136.53,10000
136.69,10000
136.84,10000
136.99,14000
137.14,20000
137.29,20000
137.44,20000
137.59,20000
137.74,20000
137.90,20000
138.06,30000
138.22,30000
138.37,30000
138.54,30000
138.69,30000
138.85,30000
139.02,40000
139.17,40000
139.33,40000
139.49,40000
139.64,40000
139.81,40000
139.96,40000
140.12,50000
140.28,50000
140.43,50000
140.61,50000
140.77,0
140.93,0
141.10,10000
141.27,10000
141.44,10000
141.62,10000
141.82,10000
141.99,20000
142.16,20000
142.34,20000
142.51,20000
142.68,20000
142.87,20000
143.04,30000
143.20,30000
143.38,30000
143.56,30000
143.72,30000
143.89,30000
144.07,40000
144.24,40000
144.41,40000
144.57,40000
144.74,40000
144.90,40000
145.06,50000
145.21,50000
145.38,50000
145.54,50000
145.70,500
145.87,500
146.03,10500
146.19,10500
146.34,10500
146.52,10500
146.68,10500
146.84,10500
147.00,20500
147.17,20500
147.33,20500
147.51,20500
147.66,20500
147.82,20500
147.97,20500
148.12,30500
148.29,30500
148.45,30500
148.61,30500
148.78,30500
148.93,30500
149.08,40500
149.23,40500
149.38,40500
149.54,40500
149.69,40500
149.85,40500
150.00,49500
150.15,50500
150.30,50500
150.47,50500
150.63,50500
150.79,0
150.94,0
151.10,10000
151.25,10000
151.40,10000
151.56,10000
151.72,10000
151.88,10000
152.03,20000
152.18,20000
152.34,20000
152.49,20000
152.65,20000
152.80,20000
152.95,20000
153.10,30000
153.26,30000
153.41,30000
153.57,30000
153.73,30000
153.88,30000
154.04,40000
154.23,40000
154.40,40000
154.56,40000
154.73,40000
154.89,40000
155.06,50000
155.22,50000
155.38,50000
155.56,50000
155.72,500
155.89,500
156.05,10500
156.21,10500
156.38,10500
156.56,10500
156.72,10500
156.89,10500
157.05,20500
157.22,20500
157.38,20500
157.53,20500
157.69,20500
157.85,20500
158.01,30500
158.17,30500
158.33,30500
158.50,30500
158.67,30500
158.82,30500
158.98,34500
159.14,40500
159.30,40500
159.45,40500
159.63,40500
159.79,40500
159.95,40500
160.11,50500
160.28,50500
160.44,50500
160.60,50500
160.75,0
160.91,0
161.09,10000
161.25,10000
161.42,10000
161.58,10000
161.73,10000
161.89,10000
162.05,20000
162.21,20000
162.36,20000
162.51,20000
162.67,20000
162.83,20000
162.98,22000
163.14,30000
163.30,30000
163.45,30000
163.60,30000
163.77,30000
163.92,30000
164.08,40000
164.23,40000
164.38,40000
164.54,40000
164.70,40000
164.85,40000
165.00,50000
165.16,50000
165.30,50000
165.46,50000
165.61,50000
165.77,0
165.92,0
166.07,10000
166.23,10000
166.38,10000
166.54,10000
166.69,10000
166.85,10000
167.00,20000
167.17,20000
167.32,20000
167.47,20000
167.63,20000
167.78,20000
167.93,20000
168.08,30000
168.24,30000
168.41,30000
168.56,30000
168.73,30000
168.89,30000
169.06,40000
169.23,40000
169.39,40000
169.56,40000
169.73,40000
169.89,40000
170.04,50000
170.21,50000
170.38,50000
170.53,50000
170.69,0
170.87,0
171.02,10000
171.18,10000
171.34,10000
171.50,10000
171.66,10000
171.83,10000
171.99,20000
172.16,20000
172.32,20000
172.47,20000
172.63,20000
172.79,20000
172.95,20000
173.10,30000
173.26,30000
173.42,30000
173.58,30000
173.74,30000
173.91,30000
174.07,40000
174.23,40000
174.39,40000
174.55,40000
174.72,40000
174.88,40000
175.04,50000
175.22,50000
175.37,50000
175.54,50000
175.70,0
175.86,0
176.02,10000
176.18,10000
176.35,10000
176.51,10000
176.67,10000
176.83,10000
177.00,20000
177.16,20000
177.33,20000
177.49,20000
177.65,20000
177.81,20000
177.97,20000
178.12,30000
178.28,30000
178.43,30000
178.59,30000
178.76,30000
178.92,30000
179.07,40000
179.22,40000
179.38,40000
179.54,40000
179.69,40000
179.85,40000
180.00,50000
180.15,50000
180.31,50000
180.48,50000
180.63,50000
180.78,0
180.93,0
181.09,10000
181.24,10000
181.42,10000
181.57,10000
181.72,10000
181.88,10000
182.03,20000
182.18,20000
182.36,20000
182.51,20000
182.67,20000
182.82,20000
182.98,22000
183.14,30000
183.28,30000
183.44,30000
183.60,30000
183.77,30000
183.94,30000
184.10,40000
184.26,40000
184.42,40000
184.60,40000
184.78,40000
184.96,40000
185.13,50000
185.31,50000
185.47,50000
185.65,50000
185.84,0
186.00,10000
186.17,10000
186.35,10000
186.53,10000
186.70,10000
186.88,10000
187.04,20000
187.20,20000
187.37,20000
187.53,20000
187.69,20000
187.86,20000
188.03,30000
188.19,30000
188.34,30000
188.50,30000
188.67,30000
188.83,30000
189.01,40000
189.17,40000
189.33,40000
189.51,40000
189.69,40000
189.87,40000
190.06,50000
190.22,50000
190.40,50000
190.56,50000
190.72,0
190.91,0
191.07,10000
